3.164085139714126627e-03;9.916458731083231948e-01;9.874892416392176686e-02;-9.298822546453257232e+00
3.213731561961279213e-03;9.869874276784991185e-01;9.983769866521489955e-02;-9.334952461945084323e+00
3.263923767539614502e-03;9.823109274353453158e-01;1.009320480610973042e-01;-9.371041642855681530e+00
3.314664529619848130e-03;9.776163929831166444e-01;1.020319149740480796e-01;-9.407089138137793682e+00
3.365956592275633295e-03;9.729038454064005137e-01;1.031372403903525331e-01;-9.443093977461359145e+00
3.417802669660987419e-03;9.681733062798294487e-01;1.042479636422018047e-01;-9.479055170927587426e+00
3.470205445178781069e-03;9.634247976779375389e-01;1.053640223898513195e-01;-9.514971708782482551e+00
3.523167570640325149e-03;9.586583421851591069e-01;1.064853526038493370e-01;-9.550842561129988084e+00
3.576691665416090616e-03;9.538739629059719283e-01;1.076118885473472120e-01;-9.586666677644901213e+00
3.630780315577606700e-03;9.490716834751835584e-01;1.087435627585036368e-01;-9.622442987285745986e+00
3.685436073030587921e-03;9.442515280683611012e-01;1.098803060329953396e-01;-9.658170398007763779e+00
3.740661454639345428e-03;9.394135214124046396e-01;1.110220474066471869e-01;-9.693847796476216416e+00
3.796458941342545530e-03;9.345576887962637747e-01;1.121687141381953606e-01;-9.729474047780195534e+00
3.852830977260386994e-03;9.296840560817969390e-01;1.133202316921972375e-01;-9.765047995147122961e+00
3.909779968793271679e-03;9.247926497147737068e-01;1.144765237221025828e-01;-9.800568459658174802e+00
3.967308283712056571e-03;9.198834967360187687e-01;1.156375120535007850e-01;-9.836034239964824621e+00
4.025418250239972198e-03;9.149566247926971263e-01;1.168031166675594923e-01;-9.871444112006726002e+00
4.084112156126317589e-03;9.100120621497406193e-01;1.179732556846704444e-01;-9.906796828731186721e+00
4.143392247712026320e-03;9.050498377014134510e-01;1.191478453483188760e-01;-9.942091119814451261e+00
4.203260728987233755e-03;9.000699809830171594e-01;1.203268000091931023e-01;-9.977325691385049211e+00
4.263719760640957354e-03;8.950725221827332545e-01;1.215100321095518160e-01;-1.001249922574946716e+01
4.324771459103029722e-03;8.900574921536020812e-01;1.226974521678667607e-01;-1.004761038112039806e+01
4.386417895578430086e-03;8.850249224256372393e-01;1.238889687637590303e-01;-1.008265779134785589e+01
4.448661095074154734e-03;8.799748452180733427e-01;1.250844885232479664e-01;-1.011764006565341845e+01
4.511503035418797276e-03;8.749072934517461153e-01;1.262839161043318725e-01;-1.015255578836790207e+01
4.574945646275007868e-03;8.698223007616026070e-01;1.274871541829205035e-01;-1.018740351867276317e+01
4.638990808145008332e-03;8.647199015093394170e-01;1.286941034391395067e-01;-1.022218179034553209e+01
4.703640351369355738e-03;8.596001307961677051e-01;1.299046625440279656e-01;-1.025688911150959193e+01
4.768896055119162605e-03;8.544630244757016602e-01;1.311187281466501542e-01;-1.029152396438863803e+01
4.834759646381976694e-03;8.493086191669688700e-01;1.323361948616438022e-01;-1.032608480506614335e+01
4.901232798941547626e-03;8.441369522675392645e-01;1.335569552572269669e-01;-1.036057006325017227e+01
4.968317132351722336e-03;8.389480619667706307e-01;1.347808998436866579e-01;-1.039497814204390380e+01
5.036014210904704407e-03;8.337419872591669279e-01;1.360079170623726963e-01;-1.042930741772221204e+01
5.104325542593943568e-03;8.285187679578470688e-01;1.372378932752206515e-01;-1.046355623951468594e+01
5.173252578071924242e-03;8.232784447081206158e-01;1.384707127548286398e-01;-1.049772292939546148e+01
5.242796709603137623e-03;8.180210590011662841e-01;1.397062576751125773e-01;-1.053180578188024796e+01
5.312959270012527005e-03;8.127466531878103639e-01;1.409444081025658102e-01;-1.056580306383095547e+01
